point	15	8	1	10	9467.30540084077	8846.461469576432	298.0	9606	8820
point	14	9	0	10	15112.731557335255	29249.46311467051	298.0	15114	29252
point	13	9	0	10	9254.28792125211	17677.719346845173	672.0	9231	17662
point	12	9	0	10	7672.688668612679	19282.979613512656	448.0	7744	19389
point	11	9	1	10	6207.315370334061	13711.978822897217	132.0	6097	13777
point	34	5	0	10	7234.5693406441	19050.991443738145	298.0	7183	19083
point	44	3	1	10	6324.15292041937	19553.27691452672	298.0	6363	19544
point	8	10	2	10	5308.715819205493	16369.038893683899	252.24999999999997	5392	16202
point	29	6	0	10	8196.906423810973	19581.666868985685	672.0	8405	19607
point	19	8	5	10	10503.968178066725	17326.327782925357	31.531249999999996	10503	17458
point	5	10	2	10	12310.338414905233	14088.44899157182	252.24999999999997	12172	14081
point	4	11	1	10	19303.759201317298	12706.529008180189	504.50000000000006	19392	12672
point	3	11	0	10	7306.954679894185	18002.033011681284	672.0	7255	17998
point	2	11	2	10	14743.054527391587	23314.24191804708	252.25	14763	23569
point	1	11	0	10	11184.033501995791	24401.31676260402	672.0	11196	24373
point	0	11	1	10	10386.075684021383	13429.522610086642	504.49999999999994	9708	14020
newpoint	50	1	0	10	8652.0	17274.0	672.0	8259	16953
newpoint	51	1	0	10	17924.0	11350.0	447.99999999999994	17794	11404
newpoint	52	1	3	10	5185.0	17646.0	126.125	5168	17808
newpoint	53	1	0	10	18840.0	12888.0	672.0	18100	13388
newpoint	54	1	2	10	9174.0	22323.0	197.99999999999997	9199	22280
point	54	2	2	11	9064.514246129214	22217.59157826911	198.0	8893	22138
point	53	2	0	11	18283.188213039364	13264.224180378807	672.0	18100	13388
point	52	2	3	11	5171.836938144929	17771.436236501257	126.125	5168	17808
point	51	2	0	11	17680.288073385225	11633.197628108564	672.0	17647	11647
point	50	2	0	11	8131.894256258	16848.47329013156	672.0	8124	16842
point	49	3	1	11	15492.518534586583	9944.003739828056	298.0	15462	9926
point	48	3	2	11	14674.443319034717	24381.71250401361	252.25	14668	24008
point	47	3	0	11	19890.826917389848	21269.629120270056	1009.0	19976	20196
point	46	3	0	11	17754.13092453447	8011.585568912339	132.0	17684	8052
point	45	3	1	11	7719.055380439252	9114.273075217618	298.0	7669	9180
point	43	4	1	11	8577.050795938394	11666.666982359226	298.0	8562	11641
point	42	4	2	11	17625.338740931908	26488.204372470187	132.0	17381	26074
point	41	4	0	11	9674.74608888119	15402.303277224659	448.00000000000006	9691	15453
point	40	4	0	11	13778.359959465906	26556.118012239713	298.0	13812	26625
point	39	5	0	11	13666.969070455678	11593.612481781858	448.0	13789	11651
point	38	5	0	11	11866.96820073058	6340.306224423474	298.0	11870	6341
point	37	5	0	11	12429.073272509257	21506.934966583063	672.0	12407	21558
point	36	5	1	11	11741.379675974391	12894.3046415583	504.49999999999994	12016	12788
point	35	5	1	11	13368.36023550311	18946.664565207466	504.5	13361	18929
point	33	6	0	11	13481.678805698077	12276.785141626926	672.0	13536	12144
point	32	6	0	11	8807.307214610704	16092.473648315217	1009.0	8948	15300
point	31	6	0	11	11428.310028416246	28966.521131490328	672.0	11449	28994
point	30	6	0	11	8796.205668069564	19570.64632910176	1009.0	8584	18848
point	28	7	0	11	10602.100847340103	26686.454010026628	298.0	10544	26692
point	27	7	1	11	11430.052756385223	25135.17044302555	448.0	11426	25135
point	26	7	0	11	10579.107599728919	26959.102414153804	672.0	10544	26692
disappearpoint	25	6	1	11	11290.0	25627.0	0.0	11290	25627
disappearpoint	24	7	1	11	11360.0	11068.0	0.0	11360	11068
point	23	8	2	11	10291.354644324192	16678.167897120697	252.25	10305	16741
point	22	8	0	11	11142.000346486093	24500.78135831509	672.0	11196	24373
point	21	8	0	11	19467.43993599218	7819.264541173223	132.0	18249	8155
point	20	8	1	11	15101.039001754862	14017.747461457686	504.5	14452	13524
point	18	9	1	11	9026.915655527508	17534.522696696447	504.5	9042	17545
point	17	9	0	11	10365.537682535061	12486.949525244177	198.0	10262	12543
point	16	9	4	11	13370.354602163454	18951.45104519229	63.0625	13361	18929
point	15	9	1	11	9627.0	8956.473560364922	298.0	9627	8981
point	14	10	0	11	15243.635133953308	29517.16871971063	298.0	15375	29785
point	13	10	0	11	8708.352713117696	17313.175682916048	672.0	8652	17274
point	12	10	0	11	8029.702826256453	19566.31890759316	672.0	8055	19564
disappearpoint	11	9	1	11	6097.0	13777.0	0.0	6097	13777
disappearpoint	34	5	0	11	7183.0	19083.0	0.0	7183	19083
point	44	4	1	11	6497.626415941655	19403.16529914946	298.0	6722	19330
point	8	11	2	11	5417.022507863839	16141.359868329977	252.25	5503	15933
point	29	7	0	11	8848.449633034379	19738.73216053462	1009.0	9356	20552
point	19	9	5	11	10503.736336907503	17357.858180579675	31.531249999999996	10503	17458
point	5	11	2	11	12145.87000266439	13970.331775990351	252.25	12121	13865
point	4	12	1	11	19463.213667984382	13075.482114625496	504.50000000000006	19712	14356
point	3	12	0	11	7307.333383556156	17728.136287204397	298.0	7338	17570
point	2	12	2	11	14762.743387398787	23565.722357229966	252.25	14763	23569
point	1	12	0	11	11451.948703570924	23785.03878608071	672.0	11455	23778
point	0	12	1	11	10005.612437075579	13760.835102642319	504.49999999999994	9708	14020
newpoint	55	1	0	11	14542.0	30113.0	672.0	14640	30093
newpoint	56	1	0	11	10915.0	7626.0	298.0	10504	7841
newpoint	57	1	1	11	7870.0	20664.0	298.0	7827	20688
newpoint	58	1	1	11	14324.0	16185.0	298.0	14279	16034
newpoint	59	1	0	11	11646.0	16903.0	448.00000000000006	11711	16906
point	59	2	0	12	11721.168228237804	17265.63543524393	448.00000000000006	11717	17349
point	58	2	1	12	14480.690254322953	15908.554282954485	504.5	14556	15856
point	57	2	1	12	7719.112084143275	20825.52597843177	298.0	7721	20840
point	56	2	0	12	10650.946792131634	7764.130023580776	298.0	10504	7841
point	55	2	0	12	15167.534526176343	29871.93791284039	672.0	15375	29785
point	50	3	0	12	7610.499444628909	16424.52952319863	672.0	7589	16407
point	49	4	1	12	15205.856652117094	9868.277555406668	298.0	15178	9862
point	48	4	2	12	14670.094827383191	24129.499988225125	252.25	14668	24008
point	47	4	0	12	19970.622142348744	20263.789310919798	1009.0	19976	20196
point	46	4	0	12	17640.308382367122	8078.418187405927	132.0	17340	8260
point	45	4	1	12	7926.8346716104825	9437.834671610482	504.5	7971	9482
point	43	5	1	12	8462.390883013288	11411.316108439876	448.0	8610	11318
point	42	5	2	12	17558.271610067473	26374.511804737667	132.0	17381	26074
point	41	5	0	12	9955.613686382154	15738.542691343702	448.0	10028	15851
point	40	5	0	12	13911.38501870644	26822.77003741288	298.0	13996	26992
